total_env_steps,mean,std,ci95,num_seeds
4096,13.591235248537537,0.29211758249119885,0.33056216317718007,3
8192,13.430814827804943,0.17450382864128666,0.19746967158370768,3
12288,13.393169601579828,0.12080562493716414,0.13670443375110167,3
16384,13.305774486568316,0.13748307528673007,0.15557674543058994,3
20480,13.170953631470212,0.15225576375317745,0.1722936161295954,3
24576,12.9141393024258,0.19328239302500777,0.21871961761950243,3
28672,12.660437556617046,0.273928246713826,0.30997899207858454,3
32768,12.379317101523974,0.334020087664831,0.3779793115549438,3
36864,12.08196636866233,0.37197554514003534,0.4209299549923721,3
40960,11.838333533256119,0.3961347659201481,0.44826868692915917,3
45056,11.603264320588295,0.39661579660628116,0.44881302439356885,3
49152,11.415488139031595,0.4397761261823033,0.49765353507566634,3
53248,11.218603812863932,0.4596982288227271,0.5201975164673195,3
57344,10.990656093170065,0.48307280264645336,0.546648336786389,3
61440,10.788426843349058,0.501171240993904,0.5671286477599413,3
65536,10.62241701030875,0.4897958869293802,0.5542562228466323,3
69632,10.427993731127653,0.48340020754403634,0.5470188303056659,3
73728,10.215792633803668,0.5074998202745529,0.5742901093844316,3
77824,10.070496646823246,0.5092879707051893,0.5763135920840914,3
81920,9.903282399654863,0.5659146093354495,0.6403926659948008,3
86016,9.740052972851089,0.627074689800429,0.7096018122782265,3
90112,9.581081039590957,0.6609831931090915,0.7479728959638506,3
94208,9.449059055039177,0.6995334730126294,0.7915966443439509,3
98304,9.33978788495561,0.7583151080251687,0.8581143262278269,3
102400,9.243029754941285,0.7831929521056247,0.8862662569821762,3
106496,9.113932475654357,0.82255041059479,0.9308034139187208,3
110592,8.978624720603298,0.8563890146959265,0.9690953992048339,3
114688,8.828550153605327,0.8352576843282179,0.9451830478236162,3
118784,8.708980220872803,0.8100526281035338,0.9166608416709446,3
122880,8.576896913958711,0.8195808072989199,0.9274429914446972,3
126976,8.446594326569993,0.7763392307301006,0.8785105411352016,3
131072,8.32401094800312,0.7606625368819436,0.8607706920452575,3
135168,8.198017010921415,0.745761162354633,0.8439081993597665,3
139264,8.0327028465891,0.743125070733192,0.8409251808735615,3
143360,7.917692211583787,0.7297889213576233,0.8258339071869637,3
147456,7.785336184808419,0.7575302222528604,0.8572261443644533,3
151552,7.676143038050981,0.7763578501071802,0.8785316109438449,3
155648,7.591948498755907,0.8524796194936468,0.9646715020749205,3
