total_env_steps,mean,std,ci95,num_seeds
4096,-30.882317191513085,0.30149934412533647,0.3411786258828669,3
8192,-30.659915481338714,0.24860135323570912,0.2813189140946221,3
12288,-30.623819267670203,0.11367386552888203,0.1286340882513337,3
16384,-30.499897157508766,0.08302017624547303,0.0939461733628483,3
20480,-30.359342570796645,0.03480873455881498,0.03938979124465684,3
24576,-30.106864282599176,0.0895655775316388,0.10135299218411127,3
28672,-29.861319441256118,0.1277846526346515,0.14460194704996096,3
32768,-29.57637924123028,0.08763303134941865,0.09916611030939994,3
36864,-29.33009261759786,0.09533091205745162,0.10787708236738598,3
40960,-29.152834950889133,0.10027986809732568,0.11347735332697066,3
45056,-28.971855383139015,0.17256722155977025,0.19527819436884472,3
49152,-28.835190706794446,0.17469959633686052,0.19769120358591455,3
53248,-28.706778277090113,0.20379527826878235,0.23061606718539013,3
57344,-28.51207428681136,0.2177887234818444,0.24645114113226735,3
61440,-28.30047045291036,0.194972316890473,0.22063194649682963,3
65536,-28.093036108206658,0.13782728226262697,0.15596625229136435,3
69632,-27.907938179249555,0.15514583252118366,0.17556403681271782,3
73728,-27.653194075331005,0.14482886166757314,0.16388928524959284,3
77824,-27.527032341823567,0.16385352554476804,0.18541771907864446,3
81920,-27.360945844302577,0.146074949739474,0.16529936664573486,3
86016,-27.190688362944204,0.12469870274452048,0.14110986601040623,3
90112,-27.037704039724584,0.10154161515678593,0.1149051545356507,3
94208,-26.908396329410365,0.07864931424140482,0.0890000773877549,3
98304,-26.76272068827016,0.08701660515885544,0.09846855840836782,3
102400,-26.62949976413277,0.0644131209384366,0.07289030811777458,3
106496,-26.503757837794307,0.04616743883076324,0.05224337514400401,3
110592,-26.35195006182774,0.04248111662287205,0.04807190887067449,3
114688,-26.191506583946488,0.038599639318364326,0.043679603816117005,3
118784,-26.02280484245149,0.07652344561030064,0.08659443056795253,3
122880,-25.907125815327657,0.1456368339961684,0.16480359201076084,3
126976,-25.758287919971377,0.19034545416559054,0.21539615843498952,3
131072,-25.623556662085708,0.259590843065118,0.2937546925207032,3
135168,-25.51097428010883,0.2958801280791861,0.33481988432498294,3
139264,-25.335527452212123,0.2996402668205439,0.3390748818694289,3
143360,-25.17599715257678,0.31233258528166163,0.3534375922905559,3
147456,-25.027358910856623,0.3453073081720399,0.3907520039594937,3
151552,-24.849736077069604,0.3559946037624679,0.4028458174121374,3
155648,-24.642312754619585,0.3742329500109792,0.42348444907979454,3
159744,-24.533803322496567,0.3635496889684244,0.4113952011478601,3
163840,-24.380599732912373,0.3442899815932512,0.3896007905622236,3
167936,-24.208085479770418,0.4229806444352895,0.47864765829636297,3
172032,-24.037166696509882,0.4394572619785036,0.4972927062612249,3
176128,-23.98254895923969,0.4139470440273293,0.46842517710687975,3
180224,-23.86417456962086,0.38421163314656154,0.434776392052988,3
184320,-23.722497966525186,0.33450760359976994,0.37853098776923544,3
188416,-23.61308271248078,0.2750948402127505,0.3112991168970369,3
192512,-23.54098533597745,0.2870223080400318,0.3247963173482665,3
196608,-23.35833670714368,0.3524874765325201,0.39887712934556385,3
200704,-23.180943393913378,0.5224914926867789,0.5912547837459223,3
204800,-23.012776406774094,0.6033751425828812,0.6827832499454084,3
208896,-22.82108638172488,0.5866543118566476,0.6638618487485127,3
212992,-22.599182298892305,0.48222480787758876,0.5456887403705613,3
217088,-22.406944503749855,0.3458950173197905,0.3914170594674254,3
221184,-22.196469721997715,0.2141276421355108,0.24230823758263895,3
225280,-21.95895210464845,0.23247545692663368,0.2630707445676835,3
229376,-21.759829868405987,0.26444930578482045,0.2992525606484765,3
233472,-21.509038558279713,0.3648194250430197,0.41283204277821617,3
237568,-21.329529003207146,0.42161844817849337,0.47710618812028427,3
241664,-21.212929188850808,0.3961122507894547,0.4482432086602965,3
245760,-21.065399339511107,0.482000862484601,0.5454353223020277,3
249856,-20.917994021342444,0.535806505092114,0.60632213869903,3
253952,-20.81615001440898,0.5895667722005552,0.6671576078850887,3
258048,-20.649995393617385,0.5835348020746751,0.6603317911162843,3
262144,-20.400729098023778,0.5741011389787011,0.6496565963775908,3
266240,-20.218960543019588,0.5460192781612191,0.6178789793690458,3
270336,-20.00847817076853,0.5071239161041565,0.5738647337714546,3
274432,-19.671862973392102,0.5609964354545404,0.6348272283272348,3
278528,-19.312860347845938,0.6638221337271804,0.7511854596987819,3
282624,-18.966354307493315,0.6716137536682245,0.7600025076847367,3
286720,-18.57257616836353,0.7334930630068058,0.8300255380563769,3
290816,-18.187451094563148,0.8230513409754996,0.9313702700074109,3
294912,-17.960489764278503,0.7707650452750593,0.8722027564881587,3
299008,-17.760972410517113,0.6184158894491676,0.6998034572794527,3
303104,-17.53682393783999,0.5988115636161166,0.6776190741973462,3
307200,-17.40091775631715,0.4647458467972966,0.5259094339162323,3
311296,-17.282100399760708,0.3859892311850123,0.4367879335967686,3
