total_env_steps,mean,std,ci95,num_seeds
4096,-30.882317191513085,0.30149934412533647,0.3411786258828669,3
8192,-30.71869214124241,0.2849224493407352,0.32242010353708034,3
12288,-30.640593380707973,0.17153964287807755,0.19411537962500666,3
16384,-30.469076073154326,0.15347579421562035,0.17367421056478086,3
20480,-30.267153007942927,0.12275366613995714,0.1389088498922387,3
24576,-29.94375598564633,0.154496181061669,0.1748288869804586,3
28672,-29.586125460088976,0.16461021797609937,0.18627399717333334,3
32768,-29.21477627596478,0.2508879885798666,0.2839064855763383,3
36864,-28.90475067823492,0.30243367855453474,0.34223592482192,3
40960,-28.67214341101561,0.34584328197990244,0.3913585154190999,3
45056,-28.432210507255544,0.3234992848156466,0.36607390237509135,3
49152,-28.230096134833015,0.369535446508878,0.41816872345333816,3
53248,-28.039820414550153,0.3854491374197003,0.4361767599664192,3
57344,-27.780962113659253,0.3837369043255088,0.4342391858202393,3
61440,-27.487227204369134,0.4191234819796394,0.4742828680834906,3
65536,-27.208314634677453,0.3996030791867329,0.4521934528614286,3
69632,-26.971786741747025,0.3915009907145195,0.4430250766589847,3
73728,-26.690487527137986,0.40525574949349114,0.4585900514789929,3
77824,-26.48849570450933,0.44050175772363226,0.49847466446447514,3
81920,-26.309830761166836,0.5003808919933561,0.56623428367183,3
86016,-26.169144850834467,0.5931485341526319,0.6712107530904098,3
90112,-26.003416844209216,0.6373829019531645,0.7212666524382678,3
94208,-25.84983109891375,0.6920105941394519,0.7830837055046314,3
98304,-25.711310288647837,0.7733276402176694,0.875102605652841,3
102400,-25.556462942901774,0.7775502808447294,0.8798809733501805,3
106496,-25.367173031155144,0.7881186478656423,0.8918402064572413,3
110592,-25.145277053894983,0.7751772922405203,0.8771956839557093,3
114688,-24.857885734316387,0.755384174411885,0.8547976626190386,3
118784,-24.61047789805193,0.7203649879566134,0.8151697226346033,3
122880,-24.353313303469452,0.7429214292718969,0.8406947388666676,3
126976,-24.09744424039059,0.7292705237798702,0.8252472851040802,3
131072,-23.88251381789452,0.7641698891781256,0.8647396347982507,3
135168,-23.693466389564737,0.7806296482784659,0.8833656056391114,3
139264,-23.449869218879144,0.7863613344584871,0.8898516191346449,3
143360,-23.19422349060972,0.8011626085135852,0.9066008374723632,3
147456,-22.899768017224478,0.8708085625927333,0.9854126537300695,3
151552,-22.636470759043803,0.8869151154062771,1.0036389340311977,3
155648,-22.424228099570602,0.9341619889947248,1.0571038045931285,3
159744,-22.211333411649615,0.947227892653596,1.0718892664626523,3
163840,-22.094084427228395,0.95158295019337,1.0768174780027848,3
167936,-22.041001184706413,0.9065369264101253,1.0258431034467148,3
172032,-21.90268169516071,0.8485602764055677,0.9602363478525004,3
176128,-21.808832189068074,0.7078970724523005,0.8010609480642121,3
180224,-21.614234614448154,0.6858704326417361,0.7761354586732263,3
184320,-21.35075012713527,0.608663034584755,0.6887670630520343,3
188416,-21.07821886655974,0.6001311291713755,0.6791123031932886,3
192512,-20.820884727513736,0.5771759763290151,0.6531361023945502,3
196608,-20.49985536293099,0.6109257458625085,0.6913275619040407,3
200704,-20.246474971916328,0.5868816797766209,0.6641191397709238,3
204800,-19.979888217460687,0.5181058702507595,0.5862919847696826,3
208896,-19.7298187767489,0.4536041246479742,0.5133013884032237,3
212992,-19.505092882291063,0.39093650024109,0.4423862955544773,3
217088,-19.28337865102213,0.3736267808687611,0.42279850412162384,3
221184,-19.098720670335723,0.2934677713672448,0.3320900457228223,3
225280,-18.860858729084395,0.3189772649252784,0.36095675514916087,3
229376,-18.580047208283343,0.3473850195641049,0.39310315573324756,3
233472,-18.3352486111259,0.40183068032825164,0.4547142208540864,3
237568,-18.048124772989983,0.3975836878817608,0.44990829647891994,3
241664,-17.765874549214764,0.39410156510792677,0.4459679036181041,3
245760,-17.531609205346655,0.3767486617969995,0.42633124495844477,3
249856,-17.29545518173475,0.3411622912409454,0.38606147574320626,3
253952,-17.001904087216165,0.38040713657395786,0.43047119889715346,3
258048,-16.788614238983005,0.4114511230204162,0.46560077660305377,3
262144,-16.55804480624005,0.481954255528862,0.5453825815666814,3
266240,-16.346959036067656,0.5407821776616075,0.611952642257927,3
270336,-16.11108078941804,0.594244381705782,0.6724508213348217,3
274432,-15.901631156394279,0.5440100195268129,0.6156052891826916,3
278528,-15.641183886087191,0.4959527492953018,0.5612233684895158,3
282624,-15.385291602888964,0.44891964224259867,0.5080003975348187,3
286720,-15.141710448808071,0.4173082519860608,0.4722287419736406,3
290816,-14.943914598610755,0.40586162423798416,0.45927566329477626,3
294912,-14.738882470559815,0.4300120374370473,0.48660442851535507,3
299008,-14.553118051031825,0.43614120111413307,0.4935402301411456,3
303104,-14.381272559187208,0.418693276755248,0.4737960450433567,3
307200,-14.164806891217594,0.3894649542381507,0.44072108449187036,3
311296,-13.955648937353525,0.3439802025064735,0.3892502425255083,3
315392,-13.7944700173613,0.26472341463656046,0.2995627440143816,3
319488,-13.651696884819131,0.2137842124937769,0.24191961035827755,3
323584,-13.502655332656557,0.22090984251409837,0.24998301980261897,3
327680,-13.384902297506486,0.19783667318814688,0.22387327078068298,3
331776,-13.2286274221704,0.19710436448538404,0.2230445854724097,3
335872,-13.023620552170632,0.2096687438318791,0.23726251915629273,3
339968,-12.918370466961045,0.16327750638474,0.18476589203712734,3
344064,-12.823864665862146,0.14759155302250604,0.16701556482061122,3
348160,-12.752421363855968,0.17922081953221022,0.20280744926656155,3
352256,-12.717353035657071,0.2537581214902613,0.28715434671285395,3
356352,-12.675756138605218,0.34212283843355346,0.38714843721644066,3
360448,-12.547000855756055,0.395079540992769,0.4470745875132384,3
364544,-12.40425916658269,0.3865877280068956,0.4374651965071666,3
368640,-12.257252551624234,0.39005452576540955,0.44138824748061045,3
372736,-12.107599105633234,0.3940488168483105,0.4459082133432022,3
376832,-12.00642691267887,0.41363376096409893,0.4680706639475381,3
380928,-11.88446494393226,0.40185261830264274,0.45473904600911,3
385024,-11.781539393572869,0.4668564658949567,0.5282978242644464,3
389120,-11.687969767616247,0.4870416164443453,0.5511394723869587,3
393216,-11.586438007994404,0.5017052773212443,0.5677329667539414,3
397312,-11.46690440490307,0.5172703364406194,0.5853464892560879,3
401408,-11.390326821242644,0.555475619464759,0.6285798369154554,3
405504,-11.308790442665787,0.5997634609155692,0.6786962473950228,3
409600,-11.236312721137717,0.6488544110710232,0.7342478870375934,3
413696,-11.17580037668162,0.6969017549556944,0.7886185750118898,3
417792,-11.12252390613414,0.7551953761561907,0.8545840172804933,3
421888,-11.040094734888676,0.7792920853292538,0.8818520106746914,3
425984,-10.987808772918692,0.7688557805003721,0.8700422200061837,3
430080,-10.953210647538866,0.7598480256311464,0.8598489857970422,3
434176,-10.93748369443621,0.7799299039749107,0.8825737704175491,3
438272,-10.897038911814192,0.7890147573533641,0.8928542498030021,3
442368,-10.864900786931964,0.7892130888699316,0.8930786830417808,3
446464,-10.822832341194848,0.7926358536353082,0.8969519059927602,3
450560,-10.78849066309584,0.7699807701506359,0.8713152656379178,3
454656,-10.73710785274452,0.7299615562635405,0.8260292619733932,3
458752,-10.725337450597088,0.7135628924598921,0.8074724269690756,3
462848,-10.726176788355788,0.720204631952165,0.8149882627332278,3
466944,-10.684195553407932,0.729487791950203,0.8254931471838709,3
471040,-10.62819160157004,0.7560458547108655,0.855546424364557,3
475136,-10.576071024242388,0.7799018855933683,0.8825420646341027,3
479232,-10.529680381553403,0.7841262240332384,0.8873223535875007,3
483328,-10.499417454305194,0.8052044637996796,0.9111746272977692,3
487424,-10.513837228547354,0.834083894853115,0.9438547799915478,3
491520,-10.51630758503953,0.8385726466453616,0.9489342808204826,3
495616,-10.52732300491658,0.850460869339147,0.9623870712224714,3
499712,-10.533541221789145,0.8636900475254088,0.977357295612983,3
503808,-10.484177707840098,0.8626200340956188,0.9761464614312007,3
507904,-10.478902326802038,0.8643229994654738,0.9780735481600251,3
512000,-10.475073071875803,0.8746784217001771,0.9897918115569904,3
516096,-10.475131354456662,0.8722482435233208,0.9870418060688003,3
520192,-10.487474013884876,0.8677839175347049,0.9819899456386962,3
524288,-10.549108140808771,0.8373633090537211,0.9475657865076961,3
528384,-10.593412007935429,0.8176037089068792,0.9252056939985334,3
532480,-10.625044330768736,0.8068197434891287,0.9130024883382684,3
536576,-10.645878113342745,0.8114325467596869,0.9182223666298205,3
540672,-10.659857050897399,0.8230407794797465,0.9313583185498754,3
544768,-10.67612161059124,0.8671599685667549,0.9812838809136675,3
548864,-10.678967416582111,0.928577949915708,1.0507848695208744,3
552960,-10.719277163382813,1.0220958600389711,1.15661034706496,3
557056,-10.710057465955641,1.114992200262858,1.261732452053545,3
561152,-10.712212498659246,1.2567929906707676,1.4221951520996288,3
565248,-10.749215982063836,1.4057959951714556,1.590807924626358,3
569344,-10.782543342326806,1.5215722360529633,1.721821074550213,3
573440,-10.808158730454364,1.5937401401139175,1.803486745869641,3
577536,-10.864293847951375,1.6662893230342068,1.8855838748351332,3
581632,-10.87404082832252,1.6565342128672054,1.8745449284925835,3
585728,-10.857246449979874,1.6152902353097132,1.8278729742638562,3
589824,-10.80302497421898,1.5470209471462928,1.750619002142728,3
593920,-10.675105864230874,1.465003521726548,1.6578075481598418,3
598016,-10.624564484360524,1.405018358860211,1.5899279463004459,3
602112,-10.574648591576006,1.342942277820047,1.5196822477868455,3
606208,-10.566551863436576,1.3327739489827912,1.5081757004997047,3
610304,-10.540792626176161,1.3259360025895799,1.5004378357256882,3
614400,-10.578793358563841,1.3562182051804736,1.5347053738480025,3
618496,-10.59885061336079,1.3603006911769255,1.5393251416504705,3
622592,-10.680808734447915,1.4715244186760754,1.66518663771381,3
