total_env_steps,mean,std,ci95,num_seeds
4096,13.591235248537537,0.29211758249119885,0.33056216317718007,3
8192,13.224065972234124,0.18142049023466444,0.2052966109920549,3
12288,12.896478331385863,0.10335486700941286,0.11695704216828728,3
16384,12.463220623377937,0.07539182576276564,0.08531388216170702,3
20480,12.007534581026697,0.13485109641714277,0.15259838096122896,3
24576,11.151013306731087,0.2734634214766836,0.3094529928060356,3
28672,10.271732525642927,0.3666942535386581,0.414953610942033,3
32768,9.361456956080024,0.4898200496202567,0.554283565505353,3
36864,8.530615640439711,0.5333986790631552,0.6035974270473068,3
40960,7.702304301181613,0.580521360099279,0.656921760506347,3
45056,6.9391802103254685,0.6025661174775511,0.6818677518552151,3
49152,6.263719260507169,0.5986386190523871,0.677423369000115,3
53248,5.666499903425136,0.5491746860132499,0.6214496594916811,3
57344,5.1191146598439525,0.477484906756393,0.5403250373215823,3
61440,4.691408042450777,0.4603236556536727,0.5209052535517611,3
65536,4.3314751362442765,0.453754755761703,0.5134718435547806,3
69632,4.0084117736659275,0.4978069141982122,0.5633215535969177,3
73728,3.6935535714422785,0.5223197420952834,0.5910604296554649,3
77824,3.4171479959636315,0.5346551580912778,0.6050192669173375,3
81920,3.1752224483167892,0.4845919169281353,0.5483673764237283,3
86016,2.91469339125871,0.4732416218328145,0.5355233084035447,3
90112,2.669069468656156,0.40444165739183086,0.457668819542677,3
94208,2.443595110552989,0.38169662122337644,0.43193038814369056,3
98304,2.227957806610346,0.34868791440406277,0.3945775200389355,3
102400,2.024071038712068,0.3517593931334962,0.39805322541858273,3
106496,1.8672904480274533,0.3252050731894551,0.36800418363361714,3
110592,1.7060315547784164,0.32875209882721596,0.37201802099891323,3
114688,1.557876467667997,0.2845961061026654,0.3220508113986386,3
118784,1.4406360899125186,0.27161664214738057,0.3073631652619379,3
122880,1.3529075343988086,0.2865422829151782,0.3242531177835646,3
126976,1.2523816952465432,0.30513961522183497,0.3452979804179407,3
131072,1.195225669143482,0.31893368437905295,0.36090743911857537,3
135168,1.1325452379530043,0.34996038138620006,0.39601745198209237,3
139264,1.06372436791251,0.3490852502438712,0.3950271478689168,3
143360,0.9848164854680093,0.32999813599842154,0.3734280447954963,3
147456,0.9023609730307607,0.31537890021483367,0.35688482215409423,3
151552,0.8013322456823976,0.3104889137713405,0.35135128157470485,3
155648,0.7254089213907499,0.30298558011062554,0.34286046022539135,3
159744,0.6462872750168753,0.3099739271270001,0.3507685193263364,3
163840,0.5769034924476699,0.3208877343139656,0.36311865478020167,3
167936,0.5582604404912322,0.3854100922601636,0.4361325762090158,3
172032,0.5282330529817908,0.4031177759667044,0.4561707066802201,3
176128,0.5120957339658573,0.45080895158294154,0.5101383523170283,3
180224,0.5006268755003317,0.4723971481217946,0.5345676964397581,3
184320,0.4794017122695929,0.4905654681757381,0.5551270860085386,3
188416,0.41835636592357006,0.4411548488241153,0.49921370661690684,3
192512,0.3805571164038963,0.4262235869135982,0.4823173931734862,3
196608,0.33578830352240635,0.3832651203874444,0.43370531203630336,3
200704,0.3473887363140762,0.3200886818046444,0.36221444174474926,3
204800,0.33407411037225593,0.27390158623480954,0.3099488229065003,3
208896,0.324498833626453,0.24283584066347152,0.27479462243285097,3
212992,0.30494115915474745,0.2159260535162,0.24434333164035796,3
