total_env_steps,mean,std,ci95,num_seeds
4096,13.629614827480124,0.25710332145573894,0.2909397968299548,3
8192,13.45942194706509,0.15482723299149068,0.17520350750522323,3
12288,13.394931666868267,0.09035898328810389,0.10225081531717185,3
16384,13.285841426222014,0.07562931304526525,0.08558262432080832,3
20480,13.16219309469711,0.07101873564578738,0.08036526483950035,3
24576,12.891915115824474,0.11441788215476431,0.1294760223218337,3
28672,12.653062201846447,0.11883185954323208,0.13447090794735414,3
32768,12.369490848056168,0.12990135824008525,0.14699722493010203,3
36864,12.083750472857895,0.15698489156732873,0.17764512803399887,3
40960,11.7981926898837,0.16506861497211023,0.18679272220625678,3
45056,11.544222271638652,0.19534895404120223,0.2210581515551359,3
49152,11.29753067283761,0.19951916531053887,0.22577718984903694,3
53248,11.095311795209268,0.21984745895217642,0.24878081962912074,3
57344,10.90781205875488,0.26482007665448026,0.29967212738483173,3
61440,10.709340639456338,0.3003234657526692,0.3398479942406793,3
65536,10.55307082532662,0.3284775503303155,0.37170734012767476,3
69632,10.401994359487897,0.36738467479821124,0.4157348961461451,3
73728,10.2251365650305,0.3583681660124465,0.4055317559479058,3
77824,10.064680133694623,0.34618552863054747,0.391745803963023,3
81920,9.946487713044414,0.3238644558235995,0.3664871322713854,3
86016,9.816959407638612,0.2583672453791802,0.29237006139212557,3
90112,9.657003295266064,0.24237356623683326,0.2742715096741191,3
94208,9.526621853251466,0.24753230805402698,0.28010917558871884,3
98304,9.338239496297795,0.2259563228046712,0.2556936498408948,3
102400,9.186226754419252,0.24885917131899168,0.28161066272060103,3
106496,9.019717632807463,0.2884243907552305,0.32638292330103685,3
110592,8.884416682092885,0.30668530572962743,0.347047093886226,3
114688,8.70919132247275,0.3483531014187359,0.3941986434792104,3
118784,8.612148715516474,0.42603610475416154,0.4821052371380569,3
122880,8.473738324964012,0.4989723646208163,0.5646403849027443,3
126976,8.378560593572262,0.5738212865226905,0.6493399135116009,3
131072,8.267382262804757,0.6272046933354781,0.7097489251271005,3
135168,8.188614807531584,0.665870801020288,0.7535037449805669,3
139264,8.109330565258308,0.6594608526238678,0.7462502055335241,3
143360,8.036125366870765,0.6210137519978512,0.7027432154973812,3
147456,7.924815575123709,0.5862888791376992,0.663448322698348,3
151552,7.805135037955804,0.558268185322612,0.6317399226689873,3
155648,7.719192258762234,0.5262273065699227,0.5954822551220301,3
159744,7.6374907001136565,0.5107885759353221,0.578011686757878,3
163840,7.572564037317799,0.5168778733547189,0.5849023754662361,3
167936,7.5131906578043015,0.544020467720841,0.6156171124272556,3
172032,7.525291668046319,0.559662764472171,0.6333180375378994,3
176128,7.467031439993003,0.5408437044434274,0.6120222663658574,3
180224,7.389421696965154,0.5440545718501067,0.6156557048825513,3
184320,7.316115663716946,0.5362688180421927,0.6068452950511383,3
188416,7.1979564816707144,0.5430665217384535,0.6145376209265969,3
192512,7.014243966234274,0.5549482632568773,0.62798307718824,3
196608,6.80923599673486,0.6132009116174136,0.69390215432369,3
200704,6.637617749988155,0.6446072472236593,0.7294417687040801,3
204800,6.391002649233239,0.6573068968548007,0.7438127751250608,3
208896,6.171455922024854,0.6748343431144911,0.7636469477248892,3
212992,5.983207360721662,0.7007055215412924,0.7929229421096636,3
217088,5.770243571586622,0.7143799673715411,0.8083970342726452,3
221184,5.510686308866352,0.7279811519385456,0.8237882235119187,3
225280,5.330061377523175,0.8051963663549769,0.9111654641764868,3
229376,5.115405070336817,0.8809402204538936,0.9968777039012866,3
233472,4.957974229585155,1.0003299746255623,1.131979929051899,3
237568,4.832502923595208,1.1528517242998533,1.3045745365860792,3
