total_env_steps,mean,std,ci95,num_seeds
4096,13.591235248537537,0.29211758249119885,0.33056216317718007,3
8192,13.377658305934569,0.15187215113922298,0.1718595175915703,3
12288,13.37676055823537,0.0681579723039231,0.07712800636789456,3
16384,13.367069979605867,0.05343685028536149,0.06046948859792241,3
20480,13.3005521911196,0.04109941938603093,0.04650837125828207,3
24576,13.147158844390432,0.022160983251620303,0.02507751330582635,3
28672,13.03986612258187,0.06334022199213842,0.07167620866667587,3
32768,12.898034639472678,0.03799292068981004,0.04299303705562139,3
36864,12.720033616626564,0.028751994985452847,0.03253594520739635,3
40960,12.59139970707964,0.007260924739609237,0.008216509831838853,3
45056,12.473678816574301,0.055624292879374745,0.0629448129160836,3
49152,12.382634664145757,0.061958346626572285,0.07011246948265548,3
53248,12.277313827512145,0.10401792819438285,0.11770736653340524,3
57344,12.117584215729934,0.12416272671107331,0.14050335203231398,3
61440,11.969858342989886,0.15292818681590398,0.17305453445669336,3
65536,11.832513835424587,0.10535736053033848,0.11922307690806677,3
69632,11.684042706570404,0.08765689864976514,0.0991931187022685,3
73728,11.478615654713627,0.07641607613832417,0.08647293057259775,3
77824,11.377338177220823,0.09556273166838088,0.10813941095234192,3
81920,11.262306589240195,0.12543181623865823,0.1419394620258527,3
86016,11.13975796671473,0.17598398808843538,0.19914462967600727,3
90112,11.00069992110052,0.22924050873489468,0.2594100560774261,3
94208,10.92609905204118,0.2563063337196435,0.2900379203053628,3
98304,10.80959847670348,0.282070035768621,0.31919229371942776,3
102400,10.6720191580185,0.23389431125271354,0.2646763293848055,3
106496,10.537301212040422,0.23108033306949177,0.261492013304115,3
110592,10.44001439911347,0.2540539344112162,0.2874890905451585,3
114688,10.2798941545055,0.2864132368756304,0.3241070884428499,3
118784,10.144826365056815,0.3358642831799779,0.38006621523807627,3
122880,10.036902312084969,0.4229798602881555,0.47864677095034747,3
126976,9.898539861799733,0.48559492922251435,0.5495023916833224,3
131072,9.794399081697767,0.5478628910366299,0.6199652237332496,3
135168,9.710108277658499,0.5512042373455405,0.6237463130274239,3
139264,9.59020163803874,0.5572458137778366,0.630583000355275,3
143360,9.487903204161073,0.5800138549295963,0.6563474643435374,3
147456,9.396752929889852,0.6103880858745845,0.6907191423520702,3
151552,9.220705603388652,0.6245936191996492,0.7067942165909186,3
155648,9.049502118381895,0.669843467846315,0.7579992406929256,3
159744,8.951581068931576,0.7749930488139517,0.8769871928915346,3
163840,8.789375229173444,0.7533083201690149,0.8524486124074365,3
167936,8.625838946823388,0.7843972248192899,0.8876290198459844,3
172032,8.500363449971077,0.8121883496614378,0.9190776381270297,3
176128,8.429972945439248,0.7922815431872339,0.8965509659769183,3
180224,8.355218317456606,0.7434537815420572,0.8412971521705699,3
184320,8.301932092393068,0.7791927546607046,0.881739607441769,3
188416,8.277499459918593,0.7891537148050617,0.8930114949624033,3
192512,8.257157797761684,0.7769936738432731,0.8792511132340181,3
196608,8.202414746288687,0.8135924026184345,0.9206664736182796,3
200704,8.173436449504129,0.8708403009755745,0.9854485690912685,3
204800,8.144552737149732,0.9331601845927612,1.0559701561924761,3
208896,8.095376970900228,0.951000099516994,1.076157920372775,3
212992,8.092989868622919,0.9893772488658379,1.1195857530870543,3
217088,8.131686302412758,1.037321286471278,1.1738395390014296,3
221184,8.15749437448716,1.0582076531649225,1.1974746878900489,3
225280,8.21199071352162,1.138709170775175,1.2885707307004561,3
229376,8.253350376282516,1.1839265031775639,1.3397389592081856,3
233472,8.24187326226661,1.2188438240751538,1.3792516274626097,3
237568,8.253309394980283,1.2130005868705342,1.3726393820994789,3
241664,8.188990346855746,1.087777571847136,1.2309362008917877,3
245760,8.096475169495855,0.9602203624718495,1.0865916301187855,3
249856,7.958276986624668,0.8708594437499071,0.9854702311796598,3
253952,7.820170303524077,0.7985254447435935,0.9036166057358597,3
258048,7.649880389778566,0.827672742788361,0.9365998784655613,3
262144,7.516757096890953,0.9001460614716237,1.0186111589652218,3
266240,7.419169831529783,0.9392233016222927,1.0628312190007676,3
270336,7.404150032661653,1.0309394408028594,1.166617800784837,3
274432,7.270920053510125,1.1254017030543155,1.2735119133615498,3
278528,7.074473928058058,1.1504764944669446,1.3018867110025818,3
282624,6.837788484781339,1.2364363360596544,1.3991594288613571,3
286720,6.596853691798072,1.316679196195202,1.4899627731849727,3
290816,6.351891078700089,1.4135707217044249,1.5996058559214617,3
294912,6.2785794919569495,1.4603851519350712,1.652581370756882,3
299008,6.247555370667542,1.457031147061752,1.6487859569485928,3
303104,6.24457122892057,1.5124672340359482,1.7115177948338411,3
307200,6.312513312631103,1.4584810508841766,1.6504266775784575,3
311296,6.398623885218957,1.4618955184636129,1.6542905113796658,3
315392,6.330828219052855,1.45141201357258,1.6424273088127244,3
319488,6.337416836236059,1.4843550027473211,1.679705810401902,3
323584,6.245841113860114,1.50450536896309,1.7025080963454315,3
327680,6.040305095476896,1.6136960188194944,1.8260689484770984,3
331776,5.805070676140197,1.7337790921233067,1.9619557380833628,3
335872,5.675864413483349,1.8792144075483588,2.1265312903636135,3
339968,5.482473325375344,2.0347302622629924,2.3025140467058005,3
344064,5.39848690313977,2.110271079614101,2.3879965287214358,3
348160,5.317418060827728,2.1066107293509755,2.3838544524703376,3
352256,5.25423975702791,2.1193884787529047,2.398313837101747,3
356352,5.171499174876317,2.0787133741376014,2.352285623207782,3
360448,5.078724011550588,2.034542280815377,2.302301325672609,3
364544,4.943411557194778,1.9395723267287739,2.1948327057012285,3
368640,4.988306228281111,1.778148246187379,2.0121641624468745,3
372736,4.9464107998985645,1.695636239234828,1.9187930367730288,3
376832,4.96532090457918,1.6596642762329281,1.8780869286290736,3
380928,4.9487107646869966,1.6453030016439534,1.8618356165593664,3
385024,4.984093645700033,1.6517638346923127,1.869146737410699,3
389120,4.844960474911688,1.8503165967368422,2.0938303390156143,3
393216,4.875358070201141,1.9485792164660303,2.2050249609213863,3
397312,4.882629745394836,2.058003517680328,2.3288502144548313,3
401408,4.879861564101197,2.139890009629905,2.4215135032681925,3
405504,4.908978802741869,2.2514194639281415,2.547720961773044,3
409600,4.975548789111825,2.23930589516795,2.5340131682913385,3
413696,4.965437136212871,2.246999679905609,2.5427195053225127,3
417792,4.976542720615938,2.274403507340513,2.5737298553293937,3
421888,5.045085801778394,2.2688827515197665,2.5674825320052865,3
425984,5.106793156408938,2.216972310015576,2.508740337547941,3
430080,5.14026282864815,2.212227727665343,2.5033713371896265,3
434176,5.154139780307923,2.179518810838489,2.4663577133972514,3
438272,5.1190575698356025,2.142886150865635,2.424903956248191,3
442368,5.101483082589263,2.099264620195003,2.3755415473968915,3
446464,4.988024222782522,2.1242398319019515,2.4038036599929575,3
450560,4.904387051449976,2.1236363752656735,2.403120784524215,3
454656,4.8842639499747,2.1018424229098804,2.378458605775942,3
458752,4.896042959596657,2.104331895151906,2.381275708815326,3
462848,4.864239664895796,2.1571598323318644,2.441056147368426,3
466944,4.953072273654114,2.133610990070254,2.41440812374749,3
471040,4.969890932729798,2.1408646252299404,2.422616384643105,3
475136,4.923324555427951,2.2032685132864716,2.493233031716223,3
479232,4.850811507030509,2.1988288982491904,2.488209134359953,3
483328,4.811844530792594,2.1886633994240565,2.476705789533003,3
487424,4.752959831983003,2.224167814971927,2.51688281792601,3
491520,4.8471563357617375,2.155071578887537,2.438693066139517,3
495616,4.994401684713386,2.0383326046157144,2.306590480826833,3
499712,5.113426982321421,1.9484320273961777,2.2048584008091483,3
503808,5.283643234005048,1.8791046720224929,2.1264071129262327,3
507904,5.3907810884207725,1.8261413754374674,2.066473500786785,3
512000,5.392450848394465,1.8169366544669627,2.056057378451718,3
516096,5.345035758564982,1.8204820224205356,2.0600693399707666,3
520192,5.411011383680168,1.854767545239278,2.098867061395034,3
524288,5.345275365591317,1.8952052866376314,2.144626673523283,3
528384,5.260245925041544,1.9247223163170333,2.1780283369842017,3
532480,5.260421742802351,1.9497345881547778,2.206332387066191,3
536576,5.278915349250781,1.9853554205275135,2.2466411534981394,3
540672,5.248559348538425,2.023404157785644,2.289697352946821,3
544768,5.248320534692895,2.036983431896081,2.30506374817042,3
548864,5.236857549110262,2.0698762064836953,2.3422854266050237,3
552960,5.196156097446217,2.0578029421034323,2.3286232418227364,3
557056,5.190823139617675,2.016904732062163,2.282342560372403,3
561152,5.187418881533379,2.004652848745238,2.2684782492354345,3
565248,5.205084170989559,1.9980545909751584,2.2610116176719477,3
569344,5.306270524834349,1.9815872260421517,2.2423770400211938,3
573440,5.358332363005663,1.9943255788449794,2.256791843203894,3
577536,5.360230722501626,2.0483377674748824,2.317912388428085,3
581632,5.368758970357175,2.0777993938382697,2.35125135713495,3
585728,5.291179460010393,2.0767282613654614,2.350039256636783,3
589824,5.2758876697946215,2.0999313773465023,2.37629605414186,3
