total_env_steps,mean,std,ci95,num_seeds
4096,13.591235248537537,0.29211758249119885,0.33056216317718007,3
8192,13.31662208825031,0.2594305377789564,0.2935732900124721,3
12288,13.151122878542699,0.23964106132688637,0.2711793892812923,3
16384,12.99714237312953,0.23364854837397614,0.26439822250698164,3
20480,12.838273774411112,0.21191935115800245,0.23980932109762457,3
24576,12.504112070799493,0.23231169961169026,0.26288543572114936,3
28672,12.200669513170695,0.2141927710322966,0.24238193786737794,3
32768,11.919249968443816,0.2234482348207219,0.2528554811064334,3
36864,11.623127039519462,0.2340706933293285,0.2648759244940567,3
40960,11.322303153909415,0.26309651940104656,0.2977217387461338,3
45056,11.017681854380532,0.2682223982147663,0.3035222166714854,3
49152,10.77088548421158,0.2749637996737333,0.31115083056770326,3
53248,10.501478025049144,0.26629674655108315,0.30134313667895524,3
57344,10.257061495293222,0.2508377654899716,0.28384965279997626,3
61440,10.046785554764785,0.23521770285927085,0.2661738879653723,3
65536,9.837059840626956,0.2779066819752802,0.3144810153901265,3
69632,9.6216582579468,0.2870135509801969,0.3247864078021946,3
73728,9.394163870764514,0.2895891551627425,0.3277009783077071,3
77824,9.226178647518752,0.3061203243794336,0.34640775730236784,3
81920,9.10280513830991,0.3168060249495067,0.35849976581956633,3
86016,8.96832123324736,0.2799546029820301,0.31679845616939784,3
90112,8.824912526117188,0.27591619733989736,0.3122285699836166,3
94208,8.697116909673293,0.24753149128675236,0.2801082513295393,3
98304,8.546007868905896,0.2797581402266261,0.31657613763295,3
102400,8.372816585497382,0.3419248791480214,0.3869244251967312,3
106496,8.231539961151286,0.3887990436041327,0.43996753567160957,3
110592,8.095191332903509,0.429790984914898,0.48635428403834585,3
114688,7.914586445599537,0.5102621090394291,0.577415933381914,3
118784,7.714934718390666,0.594517840266489,0.672760268827149,3
122880,7.459932326842477,0.6459035663872347,0.7309086919314501,3
126976,7.136830505240359,0.7519709874543391,0.8509352779779207,3
131072,6.76694186615108,0.817929764706905,0.9255746608702083,3
135168,6.40414492611094,0.8997872750870338,1.0182051539504018,3
139264,5.968416597207042,0.9188877372921608,1.0398193616621234,3
143360,5.584912452281038,1.0042489673748511,1.136414686828657,3
147456,5.1959065646363625,1.0198786286976518,1.154101313605898,3
151552,4.8172107875053,1.0587634901985243,1.1981036767055608,3
155648,4.398782621967176,1.040226548188343,1.177127152124881,3
159744,3.9798337254065754,1.0383298301356432,1.1749808135954067,3
163840,3.517346480265528,1.0043185930736072,1.136493475723859,3
167936,3.0666797885128965,0.9658791824935181,1.0929951877938853,3
172032,2.5987322406728803,0.9033975442803598,1.0222905581360047,3
176128,2.179809708913183,0.7985330326209287,0.9036251922273827,3
180224,1.7908017669422025,0.6870666735518716,0.7774891326957318,3
184320,1.437689181000189,0.5711051048908147,0.6462662646467914,3
188416,1.1549141634586941,0.4896645492827991,0.5541076003084401,3
192512,0.9148461986965731,0.4095867406249467,0.46349102931437625,3
196608,0.7207140166292744,0.34039705250045627,0.38519552658928746,3
200704,0.5873263717481252,0.2917135390593707,0.3301049449922847,3
204800,0.45958831416011736,0.23622389520792178,0.26731250179513855,3
208896,0.36708450793056313,0.19000059873481842,0.21500591777844547,3
212992,0.31524497569441134,0.17835924323611171,0.201832483905861,3
217088,0.2691486867713039,0.15977975028129215,0.18080780839847221,3
221184,0.22810974841115572,0.13942659360236292,0.15777604344309293,3
